epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
30,0.7071,0.7042,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
31,0.707,0.704,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
32,0.707,0.7038,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
33,0.7065,0.7036,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
34,0.7064,0.7034,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
35,0.7059,0.7032,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
36,0.706,0.703,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
37,0.7055,0.7029,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
38,0.7053,0.7027,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
39,0.7053,0.7026,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
40,0.7052,0.7024,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
41,0.705,0.7022,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
42,0.7048,0.7021,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
43,0.7046,0.7019,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
44,0.7041,0.7018,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
45,0.7041,0.7017,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
46,0.704,0.7015,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
47,0.704,0.7014,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
48,0.7038,0.7013,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
49,0.7035,0.7011,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
50,0.7035,0.701,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
51,0.7034,0.7009,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
52,0.7032,0.7008,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
53,0.703,0.7007,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
54,0.7031,0.7006,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
55,0.7027,0.7004,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
56,0.7028,0.7003,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
57,0.7026,0.7002,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
58,0.7026,0.7001,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
59,0.7024,0.7,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
