epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
82,0.6472,0.5873,0.7146696845381242,0.7118,MLP520-Tanh-Adagrad-0.01-0
83,0.6484,0.5878,0.7143867590889801,0.7112,MLP520-Tanh-Adagrad-0.01-0
84,0.6472,0.5889,0.7146696845381242,0.7108,MLP520-Tanh-Adagrad-0.01-0
85,0.6433,0.587,0.7145282218135521,0.7111,MLP520-Tanh-Adagrad-0.01-0
86,0.6439,0.5859,0.7149526099872684,0.7122,MLP520-Tanh-Adagrad-0.01-0
87,0.6438,0.5859,0.7145282218135521,0.7116,MLP520-Tanh-Adagrad-0.01-0
88,0.6458,0.5874,0.7138209081906918,0.7104,MLP520-Tanh-Adagrad-0.01-0
89,0.6513,0.5894,0.7139623709152638,0.7104,MLP520-Tanh-Adagrad-0.01-0
90,0.647,0.5892,0.7136794454661197,0.7102,MLP520-Tanh-Adagrad-0.01-0
91,0.6501,0.5905,0.7143867590889801,0.7108,MLP520-Tanh-Adagrad-0.01-0
92,0.65,0.591,0.7136794454661197,0.7105,MLP520-Tanh-Adagrad-0.01-0
93,0.6466,0.5894,0.7141038336398359,0.7109,MLP520-Tanh-Adagrad-0.01-0
94,0.6444,0.5885,0.7139623709152638,0.7106,MLP520-Tanh-Adagrad-0.01-0
95,0.6399,0.5859,0.7141038336398359,0.7109,MLP520-Tanh-Adagrad-0.01-0
96,0.6469,0.5871,0.714245296364408,0.7112,MLP520-Tanh-Adagrad-0.01-0
97,0.6485,0.5883,0.7148111472626962,0.712,MLP520-Tanh-Adagrad-0.01-0
98,0.6442,0.587,0.7160843117838449,0.7135,MLP520-Tanh-Adagrad-0.01-0
99,0.647,0.5876,0.7165086999575612,0.7141,MLP520-Tanh-Adagrad-0.01-0
100,0.6479,0.5885,0.7160843117838449,0.7139,MLP520-Tanh-Adagrad-0.01-0
