epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
7,0.5768,0.5458,0.7300891215164804,0.7276,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
8,0.5827,0.5476,0.7315037487622011,0.7299,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
9,0.5732,0.5469,0.7293818078936201,0.7267,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
10,0.573,0.5397,0.7327769132833498,0.7325,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
11,0.5742,0.5407,0.7343330032536427,0.7339,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
12,0.582,0.5449,0.7323525251096336,0.7311,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
13,0.5701,0.5398,0.7353232423256472,0.7343,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
14,0.5762,0.5405,0.7341915405290705,0.7342,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
15,0.5696,0.5379,0.7334842269062102,0.733,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
16,0.5711,0.5388,0.7337671523553544,0.732,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
17,0.5717,0.5385,0.7364549441222238,0.7356,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
18,0.5737,0.5389,0.7351817796010751,0.7351,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
19,0.5646,0.5389,0.7353232423256472,0.7336,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
20,0.5756,0.5385,0.7356061677747914,0.7345,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
21,0.565,0.5386,0.7340500778044985,0.7341,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
22,0.5634,0.5355,0.7360305559485075,0.7352,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
23,0.5671,0.5368,0.7353232423256472,0.7341,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
24,0.5704,0.5356,0.7365964068467958,0.7359,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
25,0.5702,0.5379,0.7351817796010751,0.7351,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
26,0.5711,0.537,0.7361720186730797,0.7358,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
27,0.5744,0.5371,0.7363134813976517,0.7358,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
