epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
52,0.5105,0.5067,0.7545621728674494,0.7534,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
53,0.5103,0.5126,0.7496109775074268,0.7459,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
54,0.5095,0.5334,0.7278257179233272,0.726,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
55,0.5107,0.5149,0.7449427075965483,0.7448,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
56,0.5097,0.5076,0.7501768284057151,0.7499,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
57,0.5104,0.5185,0.7440939312491158,0.7386,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
58,0.5092,0.5076,0.7544207101428774,0.7527,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
59,0.5112,0.5077,0.7507426793040034,0.7505,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
60,0.5094,0.507,0.7514499929268638,0.751,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
61,0.5068,0.5093,0.7487622011599944,0.7486,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
62,0.5077,0.5064,0.7525816947234404,0.7521,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
63,0.5079,0.5067,0.7511670674777197,0.7507,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
64,0.5077,0.517,0.7433866176262555,0.7432,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
65,0.51,0.5135,0.7440939312491158,0.744,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
66,0.5073,0.5117,0.7493280520582827,0.7462,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
67,0.5124,0.5083,0.7506012165794314,0.7503,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
68,0.5108,0.5092,0.7522987692742962,0.7498,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
69,0.5058,0.5107,0.7497524402319988,0.7469,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
70,0.5078,0.511,0.7507426793040034,0.7477,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
71,0.5091,0.5159,0.7479134248125618,0.7433,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
72,0.5081,0.5066,0.7548450983165936,0.7537,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
73,0.5072,0.5066,0.7535719337954448,0.7521,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
74,0.5086,0.5182,0.7428207667279672,0.7371,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
75,0.5082,0.5479,0.719903805347291,0.7074,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
76,0.5078,0.5088,0.7522987692742962,0.7498,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
77,0.5093,0.5067,0.7510256047531475,0.7506,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
78,0.5079,0.5135,0.7464987975668411,0.7464,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
79,0.5099,0.5159,0.7457914839439808,0.7408,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
80,0.5098,0.5209,0.7398500495119535,0.7393,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
81,0.511,0.5093,0.7514499929268638,0.7514,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
82,0.5088,0.5122,0.7490451266091385,0.7454,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
83,0.5074,0.5062,0.7528646201725845,0.7523,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
84,0.5061,0.5067,0.7506012165794314,0.7502,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
85,0.5073,0.5065,0.7511670674777197,0.7504,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
86,0.5082,0.5092,0.7522987692742962,0.7497,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
87,0.5042,0.5066,0.7532890083463007,0.7525,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
88,0.5071,0.5316,0.7323525251096336,0.7236,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
89,0.5071,0.5083,0.7530060828971566,0.7507,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
90,0.5069,0.5217,0.7395671240628094,0.739,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
91,0.5061,0.5087,0.7473475739142736,0.7472,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
92,0.506,0.5096,0.7525816947234404,0.75,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
93,0.5085,0.5076,0.7501768284057151,0.75,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
94,0.509,0.5065,0.7528646201725845,0.7517,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
95,0.5059,0.5063,0.7538548592445891,0.7528,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
96,0.5077,0.5074,0.7507426793040034,0.7505,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
97,0.5082,0.5068,0.75187438110058,0.7515,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
98,0.5064,0.516,0.7440939312491158,0.7439,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
99,0.5077,0.5141,0.7452256330456924,0.7452,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
100,0.5067,0.5105,0.7510256047531475,0.7482,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
